dcId,customerId,costPerUnit
97301,92083,1562.68
02301,92126,4638.48
06010,92126,4460.45
07087,92126,4361.74
10025,92126,4366.98
19143,92126,4251.39
21234,92126,4126.50
27406,92126,3832.10
29445,92126,3857.84
30044,92126,3434.59
32203,92126,3760.32
35215,92126,3144.14
38109,92126,2804.15
40601,92126,3318.21
44035,92126,3607.70
45401,92126,3394.26
47906,92126,3147.04
48180,92126,3513.28
52001,92126,2854.83
53511,92126,3000.04
60623,92126,3099.74
63376,92126,2766.99
74012,92126,2227.44
75221,92126,2127.99
80126,92126,1476.58
85032,92126,555.07
90201,92126,168.25
94104,92126,804.62
97301,92126,1599.87
02301,92335,4592.10
06010,92335,4416.03
07087,92335,4321.34
10025,92335,4326.49
19143,92335,4214.95
21234,92335,4092.96
27406,92335,3815.96
29445,92335,3857.26
30044,92335,3431.96
32203,92335,3774.77
35215,92335,3146.77
38109,92335,2798.06
40601,92335,3291.55
44035,92335,3564.01
45401,92335,3358.70
47906,92335,3106.67
48180,92335,3464.58
52001,92335,2798.76
53511,92335,2945.59
60623,92335,3050.42
63376,92335,2735.12
74012,92335,2214.21
75221,92335,2144.00
80126,92335,1411.55
85032,92335,571.39
90201,92335,79.18
94104,92335,678.26
97301,92335,1450.97
02301,92345,4562.51
06010,92345,4386.87
07087,92345,4293.04
10025,92345,4298.17
19143,92345,4187.52
21234,92345,4066.18
27406,92345,3793.20
29445,92345,3838.24
30044,92345,3412.56
32203,92345,3759.57
35215,92345,3128.77
38109,92345,2778.05
40601,92345,3266.50
44035,92345,3535.15
45401,92345,3331.65
47906,92345,3078.65
48180,92345,3434.70
52001,92345,2767.56
53511,92345,2914.67
60623,92345,3020.52
63376,92345,2709.10
74012,92345,2192.80
75221,92345,2130.01
80126,92345,1379.36
85032,92345,562.52
90201,92345,106.49
94104,92345,661.50
97301,92345,1418.54
02301,92376,4586.53
06010,92376,4410.42
07087,92376,4315.66
10025,92376,4320.81
19143,92376,4209.20
21234,92376,4087.16
27406,92376,3809.93
29445,92376,3851.10
30044,92376,3425.81
32203,92376,3768.54
35215,92376,3140.59
38109,92376,2791.92
40601,92376,3285.63
44035,92376,3558.37
45401,92376,3352.92
47906,92376,3100.97
48180,92376,3459.04
52001,92376,2793.36
53511,92376,2940.16
60623,92376,3044.89
63376,92376,2729.27
74012,92376,2208.12
75221,92376,2137.76
80126,92376,1406.29
85032,92376,565.16
90201,92376,85.30
94104,92376,682.79
97301,92376,1453.15
02301,92392,4555.58
06010,92392,4380.12
07087,92392,4286.64
10025,92392,4291.75
19143,92392,4181.46
21234,92392,4060.37
27406,92392,3788.92
29445,92392,3835.33
30044,92392,3409.52
32203,92392,3758.03
35215,92392,3126.26
38109,92392,2774.82
40601,92392,3261.38
44035,92392,3528.54
45401,92392,3325.76
47906,92392,3072.38
48180,92392,3427.68
52001,92392,2760.01
53511,92392,2907.24
60623,92392,3013.50
63376,92392,2703.62
74012,92392,2189.09
75221,92392,2128.96
80126,92392,1371.47
85032,92392,563.71
90201,92392,115.00
94104,92392,653.44
97301,92392,1406.14
02301,92404,4573.87
06010,92404,4397.63
07087,92404,4302.61
10025,92404,4307.76
19143,92404,4195.90
21234,92404,4073.69
27406,92404,3795.57
29445,92404,3836.13
30044,92404,3410.90
32203,92404,3753.14
35215,92404,3125.49
38109,92404,2777.11
40601,92404,3271.76
44035,92404,3545.49
45401,92404,3339.54
47906,92404,3087.86
48180,92404,3446.48
52001,92404,2781.29
53511,92404,2927.98
60623,92404,3032.35
63376,92404,2715.64
74012,92404,2193.55
75221,92404,2122.27
80126,92404,1394.68
85032,92404,549.43
90201,92404,100.25
94104,92404,696.07
97301,92404,1461.23
02301,92503,4596.21
06010,92503,4419.93
07087,92503,4324.83
10025,92503,4329.99
19143,92503,4218.03
21234,92503,4095.74
27406,92503,3816.98
29445,92503,3856.73
30044,92503,3431.60
32203,92503,3772.74
35215,92503,3145.86
38109,92503,2797.97
40601,92503,3293.57
44035,92503,3567.78
45401,92503,3361.63
47906,92503,3110.07
48180,92503,3468.85
52001,92503,2803.71
53511,92503,2950.40
60623,92503,3054.72
63376,92503,2737.61
74012,92503,2214.73
75221,92503,2141.60
80126,92503,1417.12
85032,92503,567.65
90201,92503,80.43
94104,92503,690.59
97301,92503,1465.83
02301,92509,4595.47
06010,92509,4419.21
07087,92509,4324.15
10025,92509,4329.31
19143,92509,4217.40
21234,92509,4095.14
27406,92509,3816.56
29445,92509,3856.48
30044,92509,3431.33
32203,92509,3772.65
35215,92509,3145.65
38109,92509,2797.67
40601,92509,3293.05
44035,92509,3567.07
45401,92509,3361.01
47906,92509,3109.40
48180,92509,3468.09
52001,92509,2802.88
53511,92509,2949.58
60623,92509,3053.95
63376,92509,2737.03
74012,92509,2214.36
75221,92509,2141.55
80126,92509,1416.23
85032,92509,567.73
90201,92509,80.46
94104,92509,689.43
97301,92509,1464.27
02301,92553,4575.82
06010,92553,4399.31
07087,92553,4303.74
10025,92553,4308.91
19143,92553,4196.51
21234,92553,4073.90
27406,92553,3793.50
29445,92553,3832.09
30044,92553,3407.07
32203,92553,3747.22
35215,92553,3120.97
38109,92553,2773.64
40601,92553,3271.00
44035,92553,3547.02
45401,92553,3339.96
47906,92553,3088.89
48180,92553,3448.67
52001,92553,2784.41
53511,92553,2930.90
60623,92553,3034.58
63376,92553,2715.49
74012,92553,2190.88
75221,92553,2115.92
80126,92553,1398.76
85032,92553,541.50
90201,92553,106.44
94104,92553,713.43
97301,92553,1480.53
02301,92627,4659.46
06010,92627,4483.03
07087,92627,4387.59
10025,92627,4392.75
19143,92627,4280.41
21234,92627,4157.81
27406,92627,3876.74
29445,92627,3913.81
30044,92627,3489.01
32203,92627,3826.65
35215,92627,3202.22
38109,92627,2855.93
40601,92627,3354.77
44035,92627,3630.78
45401,92627,3423.87
47906,92627,3172.75
48180,92627,3532.22
52001,92627,2867.48
53511,92627,3014.09
60623,92627,3118.11
63376,92627,2799.38
74012,92627,2273.80
75221,92627,2194.82
80126,92627,1481.13
85032,92627,618.76
90201,92627,46.73
94104,92627,683.21
97301,92627,1485.00
02301,92630,4642.24
06010,92630,4465.61
07087,92630,4369.77
10025,92630,4374.94
19143,92630,4262.21
21234,92630,4139.34
27406,92630,3856.86
29445,92630,3892.91
30044,92630,3468.23
32203,92630,3804.97
35215,92630,3181.12
38109,92630,2835.34
40601,92630,3335.69
44035,92630,3613.25
45401,92630,3405.56
47906,92630,3154.88
48180,92630,3515.20
52001,92630,2851.21
53511,92630,2997.65
60623,92630,3101.13
63376,92630,2780.70
74012,92630,2253.65
75221,92630,2173.05
80126,92630,1465.66
85032,92630,596.81
90201,92630,66.08
94104,92630,701.72
97301,92630,1496.98
02301,92646,4668.63
06010,92646,4492.21
07087,92646,4396.79
10025,92646,4401.95
19143,92646,4289.63
21234,92646,4167.03
27406,92646,3885.92
29445,92646,3922.86
30044,92646,3498.09
32203,92646,3835.48
35215,92646,3211.22
38109,92646,2865.03
40601,92646,3363.99
44035,92646,3639.97
45401,92646,3433.08
47906,92646,3181.96
48180,92646,3541.37
52001,92646,2876.57
53511,92646,3023.19
60623,92646,3127.26
63376,92646,2808.60
74012,92646,2282.96
75221,92646,2203.62
80126,92646,1490.13
85032,92646,627.46
90201,92646,44.83
94104,92646,680.15
97301,92646,1485.47
02301,92677,4650.74
06010,92677,4473.93
07087,92677,4377.74
10025,92677,4382.92
19143,92677,4269.84
21234,92677,4146.71
27406,92677,3862.66
29445,92677,3897.26
30044,92677,3472.77
32203,92677,3807.88
35215,92677,3185.16
38109,92677,2840.18
40601,92677,3342.43
44035,92677,3621.49
45401,92677,3413.08
47906,92677,3162.82
48180,92677,3523.86
52001,92677,2860.47
53511,92677,3006.79
60623,92677,3109.84
63376,92677,2787.89
74012,92677,2259.13
75221,92677,2175.77
80126,92677,1475.55
85032,92677,599.28
90201,92677,75.25
94104,92677,711.77
97301,92677,1510.56
02301,92683,4664.62
06010,92683,4488.37
07087,92683,4393.29
10025,92683,4398.44
19143,92683,4286.45
21234,92683,4164.10
27406,92683,3884.46
29445,92683,3922.68
30044,92683,3497.76
32203,92683,3836.56
35215,92683,3211.34
38109,92683,2864.45
40601,92683,3361.68
44035,92683,3636.22
45401,92683,3430.03
47906,92683,3178.52
48180,92683,3537.22
52001,92683,2871.85
53511,92683,3018.60
60623,92683,3123.08
63376,92683,2805.89
74012,92683,2281.84
75221,92683,2204.90
80126,92683,1484.90
85032,92683,629.21
90201,92683,32.94
94104,92683,669.24
97301,92683,1472.86
02301,92704,4648.98
06010,92704,4472.58
07087,92704,4377.19
10025,92704,4382.36
19143,92704,4270.08
21234,92704,4147.53
27406,92704,3866.85
29445,92704,3904.37
30044,92704,3479.52
32203,92704,3817.74
35215,92704,3192.90
38109,92704,2846.34
40601,92704,3344.64
44035,92704,3620.34
45401,92704,3413.56
47906,92704,3162.37
48180,92704,3521.72
52001,92704,2856.91
53511,92704,3003.53
60623,92704,3107.60
63376,92704,2789.15
74012,92704,2264.02
75221,92704,2186.01
80126,92704,1470.51
85032,92704,610.17
90201,92704,48.12
94104,92704,683.92
97301,92704,1481.54
02301,92708,4653.12
06010,92708,4476.72
07087,92708,4381.36
10025,92708,4386.52
19143,92708,4274.26
21234,92708,4151.71
27406,92708,3871.04
29445,92708,3908.52
30044,92708,3483.67
32203,92708,3821.81
35215,92708,3197.03
38109,92708,2850.50
40601,92708,3348.83
44035,92708,3624.50
45401,92708,3417.74
47906,92708,3166.53
48180,92708,3525.85
52001,92708,2861.00
53511,92708,3007.63
60623,92708,3111.73
63376,92708,2793.33
74012,92708,2268.20
75221,92708,2190.06
80126,92708,1474.56
85032,92708,614.18
90201,92708,45.97
94104,92708,682.27
97301,92708,1481.52
02301,92780,4648.55
06010,92780,4472.17
07087,92780,4376.83
10025,92780,4381.99
19143,92780,4269.76
21234,92780,4147.25
27406,92780,3866.76
29445,92780,3904.44
30044,92780,3479.57
32203,92780,3817.97
35215,92780,3193.01
38109,92780,2846.36
40601,92780,3344.43
44035,92780,3619.95
45401,92780,3413.26
47906,92780,3162.01
48180,92780,3521.27
52001,92780,2856.38
53511,92780,3003.02
60623,92780,3107.15
63376,92780,2788.89
74012,92780,2263.97
75221,92780,2186.28
80126,92780,1469.92
85032,92780,610.50
90201,92780,46.84
94104,92780,682.48
97301,92780,1479.90
02301,92804,4651.83
06010,92804,4475.63
07087,92804,4380.68
10025,92804,4385.83
19143,92804,4273.98
21234,92804,4151.73
27406,92804,3872.78
29445,92804,3911.74
30044,92804,3486.72
32203,92804,3826.43
35215,92804,3200.59
38109,92804,2853.27
40601,92804,3349.58
44035,92804,3623.53
45401,92804,3417.60
47906,92804,3165.94
48180,92804,3524.38
52001,92804,2858.84
53511,92804,3005.62
60623,92804,3110.24
63376,92804,2793.62
74012,92804,2270.35
75221,92804,2194.94
80126,92804,1471.76
85032,92804,619.70
90201,92804,33.10
94104,92804,668.30
97301,92804,1466.77
02301,92870,4634.69
06010,92870,4458.50
07087,92870,4363.56
10025,92870,4368.72
19143,92870,4256.90
21234,92870,4134.68
27406,92870,3856.04
29445,92870,3895.47
30044,92870,3470.39
32203,92870,3810.77
35215,92870,3184.45
38109,92870,2836.84
40601,92870,3332.63
44035,92870,3606.40
45401,92870,3400.53
47906,92870,3148.83
48180,92870,3507.24
52001,92870,2841.72
53511,92870,2988.49
60623,92870,3093.10
63376,92870,2776.60
74012,92870,2253.74
75221,92870,2179.42
80126,92870,1454.69
85032,92870,604.65
90201,92870,44.15
94104,92870,672.59
97301,92870,1464.03
02301,92882,4617.41
06010,92882,4441.09
07087,92882,4345.90
10025,92882,4351.06
19143,92882,4239.00
21234,92882,4116.62
27406,92882,3837.17
29445,92882,3876.10
30044,92882,3451.07
32203,92882,3791.12
35215,92882,3165.00
38109,92882,2817.61
40601,92882,3314.20
44035,92882,3588.91
45401,92882,3382.56
47906,92882,3131.12
48180,92882,3490.08
52001,92882,2825.04
53511,92882,2971.71
60623,92882,3075.95
63376,92882,2758.39
74012,92882,2234.70
75221,92882,2159.74
80126,92882,1438.49
85032,92882,584.90
90201,92882,63.64
94104,92882,686.65
97301,92882,1471.13
02301,93030,4747.98
06010,93030,4573.20
07087,93030,4480.92
10025,93030,4486.01
19143,93030,4376.76
21234,93030,4256.34
27406,93030,3987.09
29445,93030,4033.20
30044,93030,3607.50
32203,93030,3953.67
35215,93030,3323.68
38109,93030,2972.94
40601,93030,3458.70
44035,93030,3722.20
45401,93030,3521.55
47906,93030,3267.18
48180,93030,3619.81
52001,93030,2949.93
53511,93030,3097.66
60623,93030,3205.70
63376,93030,2900.36
74012,93030,2387.38
75221,93030,2323.42
80126,93030,1560.44
85032,93030,751.56
90201,93030,105.99
94104,93030,552.06
97301,93030,1387.13
02301,93065,4710.56
06010,93065,4535.72
07087,93065,4443.36
10025,93065,4448.45
19143,93065,4339.15
21234,93065,4218.71
27406,93065,3949.64
29445,93065,3996.31
30044,93065,3570.54
32203,93065,3917.65
35215,93065,3287.00
38109,93065,2935.88
40601,93065,3421.09
44035,93065,3684.68
45401,93065,3483.92
47906,93065,3229.59
48180,93065,3582.41
52001,93065,2912.72
53511,93065,3060.40
60623,93065,3168.28
63376,93065,2862.73
74012,93065,2350.13
75221,93065,2287.75
80126,93065,1523.27
85032,93065,717.27
90201,93065,78.21
94104,93065,562.74
97301,93065,1383.60
02301,93257,4624.73
06010,93257,4453.14
07087,93257,4366.73
10025,93257,4371.68
19143,93257,4268.44
21234,93257,4152.49
27406,93257,3908.98
29445,93257,3977.49
30044,93257,3550.54
32203,93257,3920.44
35215,93257,3275.77
38109,93257,2914.44
40601,93257,3367.92
44035,93257,3606.24
45401,93257,3417.90
47906,93257,3158.13
48180,93257,3497.37
52001,93257,2821.04
53511,93257,2970.05
60623,93257,3084.53
63376,93257,2805.61
74012,93257,2323.50
75221,93257,2302.11
80126,93257,1436.87
85032,93257,776.82
90201,93257,272.42
94104,93257,405.09
97301,93257,1168.91
02301,93274,4655.45
06010,93274,4484.38
07087,93274,4398.83
10025,93274,4403.76
19143,93274,4301.36
21234,93274,4186.02
27406,93274,3945.53
29445,93274,4016.11
30044,93274,3589.14
32203,93274,3960.73
35215,93274,3315.14
38109,93274,2953.06
40601,93274,3403.22
44035,93274,3638.26
45401,93274,3451.63
47906,93274,3191.25
48180,93274,3528.49
52001,93274,2851.42
53511,93274,3000.56
60623,93274,3115.97
63376,93274,2840.64
74012,93274,2361.88
75221,93274,2343.41
80126,93274,1469.19
85032,93274,819.87
90201,93274,300.18
94104,93274,363.15
97301,93274,1142.67
02301,93309,4669.35
06010,93309,4496.49
07087,93309,4407.79
10025,93309,4412.79
19143,93309,4307.20
21234,93309,4189.49
27406,93309,3935.98
29445,93309,3995.94
30044,93309,3569.27
32203,93309,3930.29
35215,93309,3290.88
38109,93309,2933.36
40601,93309,3399.55
44035,93309,3647.72
45401,93309,3454.53
47906,93309,3196.72
48180,93309,3541.32
52001,93309,2867.18
53511,93309,3015.77
60623,93309,3127.79
63376,93309,2838.43
74012,93309,2343.94
75221,93309,2306.20
80126,93309,1479.33
85032,93309,757.61
90201,93309,192.62
94104,93309,452.89
97301,93309,1251.10
02301,93535,4620.79
06010,93535,4446.16
07087,93535,4354.24
10025,93535,4359.32
19143,93535,4250.53
21234,93535,4130.51
27406,93535,3864.53
29445,93535,3914.77
30044,93535,3488.68
32203,93535,3840.40
35215,93535,3206.66
38109,93535,2853.53
40601,93535,3334.20
44035,93535,3595.33
45401,93535,3395.63
47906,93535,3140.74
48180,93535,3492.60
52001,93535,2822.48
53511,93535,2970.24
60623,93535,3078.50
63376,93535,2775.23
74012,93535,2266.60
75221,93535,2212.27
80126,93535,1432.97
85032,93535,649.57
90201,93535,91.79
94104,93535,576.23
97301,93535,1356.84
02301,93550,4628.33
06010,93550,4453.43
07087,93550,4360.99
10025,93550,4366.09
19143,93550,4256.78
21234,93550,4136.37
27406,93550,3868.17
29445,93550,3916.47
30044,93550,3490.53
32203,93550,3840.18
35215,93550,3207.77
38109,93550,2855.61
40601,93550,3339.01
44035,93550,3602.34
45401,93550,3401.57
47906,93550,3147.21
48180,93550,3500.20
52001,93550,2830.79
53511,93550,2978.40
60623,93550,3086.06
63376,93550,2780.50
74012,93550,2269.29
75221,93550,2211.28
80126,93550,1441.42
85032,93550,645.44
90201,93550,72.70
94104,93550,590.25
97301,93550,1375.46
02301,93722,4669.98
06010,93722,4500.42
07087,93722,4417.42
10025,93722,4422.28
19143,93722,4322.46
21234,93722,4209.04
27406,93722,3978.63
29445,93722,4056.99
30044,93722,3630.03
32203,93722,4008.94
35215,93722,3359.36
38109,93722,2994.29
40601,93722,3432.23
44035,93722,3656.90
45401,93722,3475.56
47906,93722,3213.36
48180,93722,3544.50
52001,93722,2865.68
53511,93722,3015.13
60623,93722,3133.14
63376,93722,2869.02
74012,93722,2402.47
75221,93722,2397.39
80126,93722,1490.74
85032,93722,892.41
90201,93722,386.92
94104,93722,284.29
97301,93722,1058.87
02301,94015,4866.92
06010,94015,4701.18
07087,94015,4624.15
10025,94015,4628.87
19143,94015,4534.94
21234,94015,4425.87
27406,94015,4216.31
29445,94015,4308.68
30044,94015,3882.19
32203,94015,4272.38
35215,94015,3617.25
38109,94015,3247.86
40601,94015,3662.80
44035,94015,3865.15
45401,94015,3695.65
47906,94015,3430.23
48180,94015,3747.10
52001,94015,3066.29
53511,94015,3215.89
60623,94015,3339.42
63376,94015,3099.59
74012,94015,2656.12
75221,94015,2670.01
80126,94015,1714.82
85032,94015,1178.87
90201,94015,633.41
94104,94015,13.55
97301,94015,903.40
02301,94080,4860.69
06010,94080,4694.82
07087,94080,4617.60
10025,94080,4622.32
19143,94080,4528.20
21234,94080,4418.99
27406,94080,4208.74
29445,94080,4300.65
30044,94080,3874.14
32203,94080,4263.97
35215,94080,3609.01
38109,94080,3239.75
40601,94080,3655.44
44035,94080,3858.52
45401,94080,3688.63
47906,94080,3423.31
48180,94080,3740.65
52001,94080,3059.86
53511,94080,3209.46
60623,94080,3332.82
63376,94080,3092.21
74012,94080,2647.98
75221,94080,2661.27
80126,94080,1707.50
85032,94080,1169.61
90201,94080,624.77
94104,94080,15.27
97301,94080,907.75
02301,94086,4838.31
06010,94086,4671.57
07087,94086,4592.99
10025,94086,4597.75
19143,94086,4502.26
21234,94086,4392.03
27406,94086,4176.75
29445,94086,4265.06
30044,94086,3838.36
32203,94086,4225.06
35215,94086,3571.63
38109,94086,3203.50
40601,94086,3625.10
44035,94086,3833.41
45401,94086,3660.77
47906,94086,3396.12
48180,94086,3716.77
52001,94086,3036.20
53511,94086,3185.83
60623,94086,3308.01
63376,94086,3061.72
74012,94086,2611.59
75221,94086,2619.33
80126,94086,1677.77
85032,94086,1120.73
90201,94086,573.23
94104,94086,63.47
97301,94086,944.84
02301,94110,4859.01
06010,94110,4693.34
07087,94110,4616.42
10025,94110,4621.14
19143,94110,4527.32
21234,94110,4418.35
27406,94110,4209.33
29445,94110,4302.19
30044,94110,3875.72
32203,94110,4266.43
35215,94110,3611.05
38109,94110,3241.48
40601,94110,3655.63
44035,94110,3857.47
45401,94110,3688.22
47906,94110,3422.74
48180,94110,3739.32
52001,94110,3058.50
53511,94110,3208.10
60623,94110,3331.72
63376,94110,3092.44
74012,94110,2649.77
75221,94110,2664.69
80126,94110,1707.62
85032,94110,1175.73
90201,94110,633.74
94104,94110,5.37
97301,94110,897.56
02301,94501,4844.45
06010,94501,4678.72
07087,94501,4601.74
10025,94501,4606.46
19143,94501,4512.59
21234,94501,4403.59
27406,94501,4194.52
29445,94501,4287.48
30044,94501,3861.03
32203,94501,4251.97
35215,94501,3596.46
38109,94501,3226.82
40601,94501,3640.81
44035,94501,3842.76
45401,94501,3673.43
47906,94501,3407.97
48180,94501,3724.67
52001,94501,3043.86
53511,94501,3193.45
60623,94501,3317.02
63376,94501,3077.63
74012,94501,2635.13
75221,94501,2650.60
80126,94501,1692.81
85032,94501,1163.63
90201,94501,626.20
94104,94501,13.20
97301,94501,895.38
02301,94509,4791.22
06010,94509,4625.66
07087,94509,4548.98
10025,94509,4553.68
19143,94509,4460.17
21234,94509,4351.46
27406,94509,4144.39
29445,94509,4239.38
30044,94509,3813.07
32203,94509,4206.31
35215,94509,3549.65
38109,94509,3179.24
40601,94509,3589.96
44035,94509,3790.14
45401,94509,3621.63
47906,94509,3355.96
48180,94509,3671.76
52001,94509,2990.92
53511,94509,3140.51
60623,94509,3264.35
63376,94509,3026.87
74012,94509,2587.73
75221,94509,2608.06
80126,94509,1641.93
85032,94509,1133.43
90201,94509,618.49
94104,94509,64.47
97301,94509,872.00
02301,94533,4800.00
06010,94533,4635.16
07087,94533,4559.58
10025,94533,4564.26
19143,94533,4471.85
21234,94533,4364.01
27406,94533,4161.15
29445,94533,4259.22
30044,94533,3833.14
32203,94533,4229.09
35215,94533,3571.17
38109,94533,3199.85
40601,94533,3605.44
44035,94533,3801.25
45401,94533,3635.03
47906,94533,3368.85
48180,94533,3681.89
52001,94533,3001.02
53511,94533,3150.55
60623,94533,3275.32
63376,94533,3042.59
74012,94533,2608.64
75221,94533,2633.93
80126,94533,1657.66
85032,94533,1166.97
90201,94533,656.53
94104,94533,67.70
97301,94533,838.77
02301,94536,4830.38
06010,94536,4663.98
07087,94536,4585.95
10025,94536,4590.69
19143,94536,4495.78
21234,94536,4385.99
27406,94536,4173.01
29445,94536,4263.15
30044,94536,3836.55
32203,94536,4225.01
35215,94536,3570.69
38109,94536,3201.93
40601,94536,3620.56
44035,94536,3826.57
45401,94536,3655.11
47906,94536,3390.16
48180,94536,3709.42
52001,94536,3028.74
53511,94536,3178.36
60623,94536,3301.03
63376,94536,3057.24
74012,94536,2610.09
75221,94536,2621.15
80126,94536,1672.88
85032,94536,1128.26
90201,94536,587.95
94104,94536,49.52
97301,94536,924.89
02301,94544,4824.10
06010,94544,4657.93
07087,94544,4580.26
10025,94544,4584.99
19143,94544,4490.44
21234,94544,4380.93
27406,94544,4169.46
29445,94544,4260.81
30044,94544,3834.27
32203,94544,4223.89
35215,94544,3569.00
38109,94544,3199.83
40601,94544,3616.51
44035,94544,3821.01
45401,94544,3650.31
47906,94544,3385.17
48180,94544,3703.53
52001,94544,3022.80
53511,94544,3172.42
60623,94544,3295.40
63376,94544,3053.23
74012,94544,2608.04
75221,94544,2621.31
80126,94544,1668.65
85032,94544,1132.38
90201,94544,597.15
94104,94544,44.07
97301,94544,911.77
02301,94550,4803.68
06010,94550,4637.40
07087,94550,4559.58
10025,94550,4564.31
19143,94550,4469.62
21234,94550,4360.02
27406,94550,4148.24
29445,94550,4239.56
30044,94550,3813.02
32203,94550,4202.80
35215,94550,3547.81
38109,94550,3178.59
40601,94550,3595.36
44035,94550,3800.27
45401,94550,3629.32
47906,94550,3364.24
48180,94550,3682.93
52001,94550,3002.22
53511,94550,3151.84
60623,94550,3274.69
63376,94550,3032.07
74012,94550,2586.82
75221,94550,2600.58
80126,94550,1647.53
85032,94550,1114.04
90201,94550,585.48
94104,94550,63.60
97301,94550,911.63
02301,94553,4820.52
06010,94553,4655.24
07087,94553,4578.97
10025,94553,4583.66
19143,94553,4490.54
21234,94553,4382.12
27406,94553,4176.21
29445,94553,4271.79
30044,94553,3845.51
32203,94553,4239.03
35215,94553,3582.27
38109,94553,3211.75
40601,94553,3621.46
44035,94553,3820.30
45401,94553,3652.54
47906,94553,3386.71
48180,94553,3701.57
52001,94553,3020.71
53511,94553,3170.28
60623,94553,3294.45
63376,94553,3058.43
74012,94553,2620.27
75221,94553,2640.80
80126,94553,1673.46
85032,94553,1163.97
90201,94553,640.57
94104,94553,38.64
97301,94553,866.18
02301,94558,4811.03
06010,94558,4646.51
07087,94558,4571.40
10025,94558,4576.06
19143,94558,4484.14
21234,94558,4376.64
27406,94558,4175.49
29445,94558,4274.71
30044,94558,3848.72
32203,94558,4245.61
35215,94558,3587.27
38109,94558,3215.63
40601,94558,3619.28
44035,94558,3813.31
45401,94558,3648.03
47906,94558,3381.66
48180,94558,3693.54
52001,94558,3012.68
53511,94558,3162.18
60623,94558,3287.34
63376,94558,3056.55
74012,94558,2624.55
75221,94558,2651.48
80126,94558,1671.72
85032,94558,1186.36
90201,94558,674.97
94104,94558,70.63
97301,94558,826.52
02301,94565,4799.36
06010,94565,4633.90
07087,94565,4557.36
10025,94565,4562.06
19143,94565,4468.68
21234,94565,4360.09
27406,94565,4153.45
29445,94565,4248.69
30044,94565,3822.40
32203,94565,4215.80
35215,94565,3559.07
38109,94565,3188.60
40601,94565,3598.90
44035,94565,3798.58
45401,94565,3630.34
47906,94565,3364.61
48180,94565,3680.08
52001,94565,2999.23
53511,94565,3148.81
60623,94565,3272.77
63376,94565,3035.83
74012,94565,2597.11
75221,94565,2617.64
80126,94565,1650.88
85032,94565,1142.64
90201,94565,625.48
94104,94565,56.68
97301,94565,869.32
02301,94587,4831.53
06010,94587,4665.22
07087,94587,4587.34
10025,94587,4592.08
19143,94587,4497.31
21234,94587,4387.62
27406,94587,4175.20
29445,94587,4265.76
30044,94587,3839.17
32203,94587,4228.00
35215,94587,3573.51
38109,94587,3204.61
40601,94587,3622.58
44035,94587,3828.01
45401,94587,3656.84
47906,94587,3391.82
48180,94587,3710.73
52001,94587,3030.03
53511,94587,3179.65
60623,94587,3302.44
63376,94587,3059.27
74012,94587,2612.79
75221,94587,2624.52
80126,94587,1674.82
85032,94587,1132.58
90201,94587,592.98
94104,94587,44.73
97301,94587,920.55
02301,94601,4843.18
06010,94601,4677.54
07087,94601,4600.69
10025,94601,4605.40
19143,94601,4511.67
21234,94601,4402.77
27406,94601,4194.24
29445,94601,4287.63
30044,94601,3861.20
32203,94601,4252.53
35215,94601,3596.83
38109,94601,3227.05
40601,94601,3640.36
44035,94601,3841.77
45401,94601,3672.71
47906,94601,3407.19
48180,94601,3723.56
52001,94601,3042.73
53511,94601,3192.32
60623,94601,3316.01
63376,94601,3077.20
74012,94601,2635.39
75221,94601,2651.61
80126,94601,1692.34
85032,94601,1165.91
90201,94601,629.92
94104,94601,12.75
97301,94601,890.83
02301,94806,4841.98
06010,94806,4676.74
07087,94806,4600.50
10025,94806,4605.19
19143,94806,4512.08
21234,94806,4403.66
27406,94806,4197.58
29445,94806,4292.81
30044,94806,3866.50
32203,94806,4259.52
35215,94806,3603.01
38109,94806,3232.65
40601,94806,3642.92
44035,94806,3841.85
45401,94806,3674.08
47906,94806,3408.26
48180,94806,3723.08
52001,94806,3042.22
53511,94806,3191.79
60623,94806,3315.99
63376,94806,3079.87
74012,94806,2641.14
75221,94806,2660.50
80126,94806,1694.91
85032,94806,1180.01
90201,94806,648.99
94104,94806,22.65
97301,94806,870.96
02301,95014,4846.71
06010,95014,4679.90
07087,95014,4601.20
10025,95014,4605.96
19143,95014,4510.35
21234,95014,4400.02
27406,95014,4184.14
29445,95014,4271.91
30044,95014,3845.19
32203,95014,4231.31
35215,95014,3578.18
38109,95014,3210.25
40601,95014,3632.70
44035,95014,3841.58
45401,95014,3668.66
47906,95014,3404.09
48180,95014,3725.06
52001,95014,3044.51
53511,95014,3194.14
60623,95014,3316.21
63376,95014,3069.32
74012,95014,2618.33
75221,95014,2624.95
80126,95014,1685.49
85032,95014,1124.06
90201,95014,572.65
94104,95014,65.46
97301,95014,950.99
02301,95035,4817.08
06010,95035,4650.29
07087,95035,4571.67
10025,95035,4576.42
19143,95035,4480.91
21234,95035,4370.67
27406,95035,4155.51
29445,95035,4244.11
30044,95035,3817.44
32203,95035,4204.60
35215,95035,3550.92
38109,95035,3182.63
40601,95035,3603.78
44035,95035,3812.07
45401,95035,3639.40
47906,95035,3374.76
48180,95035,3695.48
52001,95035,3014.92
53511,95035,3164.54
60623,95035,3286.68
63376,95035,3040.40
74012,95035,2590.73
